artist_id,artist,track_name,release_date,popularity,track_id,album_id,external_id,explicit,is_local,tiktok_video_count,lyrics,location_mention,names_of_location,count
3tVQdUvClmAT7URs9V3rsp,Wizkid,2 Sugar (feat. Ayra Starr),2022-11-11,68,1DA2ADZs6O28y2rmdmpekw,73rKiFhHZatrwJL0B1F6hY,"More Love, Less Ego",False,False,15300,"""2 Sugar""
(feat. Ayra Starr)

[Ayra Starr:]
Got a bag full of feelings
And a house full of regrets
This baggages can't fit in no plane, don't mean to digress, hmm
I wanna know what's the reason why you moving slow?
As you move no dey cross my lane

Shori nonsense, ma gbe sunmomi
Ma gbe sunmomi
If you getti problem, ma gbe sunmomi
Ma gbe sunmomi
I dey fight my own demons, don't you see?
Don't know, don't you see?
If you getti problem, ma gbe sunmomi
Ma gbe sunmomi

[Wizkid:]
Oya mami jo, jogo, jogodo, mami go
And I no fit lie for you, mami, oh, yo
Go low, ko pami oh
And me no dey love when dem try me, oh
Say my kind life no dey funny, oh
Many things I've seen fit don pami oh
Big money man, nothing tiny, oh
And me no dey take to the gossips

Man, I fight my own demons, yeah
Keep the bad energy gone, yeah
Play with no time when you see us, yeah
We got the right energy on, yeah
Burst to the rhythm, nothing wrong, yeah
We dey fly with the ting on, yeah
And who no dey grind, no dey belong, yeah
Bad energy no come my side

[Ayra Starr:]
Shori nonsense, ma gbe sunmomi
Ma gbe sunmomi
If you getti problem, ma gbe sunmomi
Ma gbe sunmomi
I dey fight my own demons, don't you see?
Don't know, don't you see?
If you getti problem, ma gbe sunmomi
Ma gbe sunmomi

[Wizkid:]
If you live this kind life I dey live, you go know
Man dey live I no send no person
Say me I no send no man
I dey live my life on the low and e dey show
Steady bankrolls

Man, I fight my own demons, yeah
Keep the bad energy gone, yeah
Play with no time when you see us, yeah
We got the right energy on, yeah
Burst to the rhythm, nothing wrong, yeah
We dey fly with the ting on, yeah
And who no dey grind, no dey belong, yeah
Bad energy no come my side

[Ayra Starr:]
Shori nonsense, ma gbe sunmomi
Ma gbe sunmomi
If you getti problem, ma gbe sunmomi
Ma gbe sunmomi
I dey fight my own demons, don't you see?
Don't know, don't you see?
If you getti problem, ma gbe sunmomi
Ma gbe sunmomi, no


",no,,0.0
3a1tBryiczPAZpgoZN9Rzg,Asake,2:30,2023-04-05,56,6upXA8xqJ5heoVw4nd5Zvs,7ASPbaFgWYjGlYIIOewA2L,2:30,False,False,151000,"""2:30""

Uh
Obah
What demma say?
Obah
Run
Hmm, hmm, hmm, hmm
Hmm, hmm, hmm, hmm
Hmm, hmm, hmm, hmm
Hmm, hmm, hmm, hmm

Awa de, awa de de
Awa lọmọ to n sọ ti o seke, ye
Orimọlade gbemi debẹ
Jigan jigan
Ẹsẹ mi o delẹ, delẹ
Alaye mi stop shebẹ
O fẹ jenbi, otun fẹ jenbẹ
Opọ se
Agbawo, fẹnu fo fence
Sun sẹ yin
Amọrawa, sho get?
Abinibi yato s'ability
Ẹsọ fun wọn tan ba teri si
Wọn ma pa lori
Tẹnu kọ, emi promising
Awọn tẹ fọ fun, fọ fun mi
Tori ko sẹ lomi
Many many fẹ dabi mi
Eri bi
Ẹgbọlorun tobi
Mo da aso-ẹbi for my country
You can call me Mr Money

Hmm, hmm, hmm, hmm
Hmm, hmm, hmm, hmm
2:30 fẹlu
Oya ka turn up
Kilẹ to mọ
Hmm, hmm, hmm, hmm
Hmm, hmm, hmm, hmm
Ye, ye, ye
2:30 fẹlu (Thirty fẹlu)
Oya ka turn up
Kilẹ to mọ

Ere moba wa kosi ja
Shokoto pen pe, ye
Ayenika, yebo, yeba
Formation logba, ye ja
Ọmọ'yami ko stay wise
Tranquility, tranquility
I no get time to dey form activity
Kole kalas, I dey find stability
Like abacha, money long infinity
What's the chances?
What's the probability?
To see a better version of me with agility
No you can't fake reality
Ogun, principality and calamity
Mo ti lọ, mo ti pa iyen ti
Bẹbẹ no de for jiji
O shi wa n titi
Still get money like Fifty
Dripping like Fiji
I be real G

Hmm, hmm, hmm, hmm
Hmm, hmm, hmm, hmm
2:30 fẹlu
Oya ka turn up
Kilẹ to mọ
Hmm, hmm, hmm, hmm
Hmm, hmm, hmm, hmm
Ye, ye, ye
2:30 fẹlu
Oya ka turn up
Kilẹ to mọ",yes,orimolade,1.0
3wcj11K77LjEY1PkEazffa,Burna Boy,Last Last,2022-05-12,9,2PDgArI0p7UkeYgXWuqpmh,6aWJgsbvVPQR2HgPztf4qe,Last Last,False,False,405000,"""Last Last""

E don cast, last last
Na everybody go chop breakfast
Shayo!
Yeah
Shayo!
Igbo!

You go bow for the result o
Nothing to discuss o
'Cause I dey win by default and without any doubt o
Omo me I be adult o
I no go fit take your
(I no go fit take your insult o)
Omo mind as you dey talk o
I put my life into my job
And I know I'm in trouble
She manipulate my love o hmm
I no holy and I no denge pose
Like baba frio, my eye o
Don cry o

I need igbo and shayo (Shayo)
I need igbo and shayo (Shayo)
I need igbo and shayo (Shayo)
I need igbo and shayo (Shayo)
Shayo (Shayo), shayo (Shayo)
I need igbo and shayo (Shayo)
I need igbo and shayo (Shayo)
I need igbo and shayo (Shayo)
Shayo (Shayo), shayo(Shayo, shayo)

I dey port-harcourt when dem kill soboma
I dey try to buy motor one toyota corolla
My feelings been dey swing like jangolover
Feelings been dey swing like jangolover
Now you crash your ferrari for lekki burna
Na small thing remain could have been all over
My feelings still dey swing like jangolover
Feelings still dey swing like

Ti n ba ni ke juru e juru
Omo why to'o ki nfe ni suru
Why you say I did nothing for you?
When I for do anything you want me to do
Ti n ba ni ke juru e juru
Omo why to'o ki nfe ni suru
Why you say I did nothing for you?
When I for do anything you want me to do

Maybe another time
Maybe another life you'll be my wife and we'll get it right
E don cast
Last last
Na everybody go chop breakfast
Have to say bye, bye o
Bye, bye o
To the love of my life
My eye o, don cry o

I need igbo and shayo (Shayo)
I need igbo and shayo (Shayo)
I need igbo and shayo (Shayo)
I need igbo and shayo (Shayo)
Shayo (Shayo), shayo (Shayo, shayo)
I need igbo and shayo (Shayo)
I need igbo and shayo (Shayo)
I need igbo and shayo (Shayo)
Shayo (Shayo), shayo (Shayo)",yes,"port-harcourt, lekki",2.0
1E5hfn5BduN2nnoZCJmUVG,Victony,Soweto,2022-05-06,77,3IQT2MM49GkXfHF9eemaw5,1oSN6MKvpXR5WOHnsPi05w,Outlaw,True,False,607000,"""Soweto""

Call all your brokoto
No go dey slogodo oh
Body dey draw me like ogbono oh
Body dey rise my tonono oh
I say call all your brokoto
No go dey slogodo oh
Girlie dey burst my bololo oh
Girl make I salute your commodore oh

Girl if you balanciego
I give you paper
Oh no go do me Diego, my Maradona
Girl if I lap your Soweto, na maphorisa
Girlie your back e be tornado
And I go follow your craze go
Craze go

Tunde don dey craze oh
Ehhh, for your waist oh
And I go pay for your lace oh
I go dey for your ways oh
Tunde don dey craze oh
Ehhh, for your waist oh
And I go pay for your lace oh
(I go dey for your ways oh)

Girl if you balanciego
I give you paper
Oh no go do me Diego, my Maradona
Girl if I lap your Soweto, na maphorisa
Girlie your back e be tornado
And I go follow your craze go
Craze go
",yes,soweto,2.0
5yOvAmpIR7hVxiS6Ls5DPO,Omah Lay,woman,2022-05-20,16,5PjVhymNaWsU57S7zhOjgo,0ZpRrn5pcVaxmmlPnC8X5J,Woman,False,False,143000,"""woman""

They tell me this
They tell me that

They say my bitch say she ah bad
Anytime I knack, I knack without
Rubber band no rubber band

Everytime I put am
E sure me die
If I no pull out
She got my back

Odoyewu I'm happy that
Odoyewu

Say everything I do is for my woman
(Aaaahhh)
Anything at all wey you talk I go do am
(Ooooooo)
Me I no dey see another girl for my visuals
(Eeehhhhh)
Loving you Loving you na my ritual
(Aaaahhhh)

My girl gat me, she no stingy
She give me Love Ckay Nwantinti
All of the moves you be practicing
Put it on put it on put it on top of me
Girl give me love for motor
Girl you light my stove
She carry Ghana must go
She no dey hear, Chinonso

Say anything I do is for my woman
(Aaaahhh)
Anything at all wey you talk I go do am
(Ooooooo)
Me I no dey see another girl for my visuals
(Eeehhhhh)
Loving you Loving you na hin my ritual
(Aaaahhhh)

Me I no dey share my chin, chin
I no Dey like your pim, pim
My girl dey make me reason
She understand my pidgin

Like wangele, wangele, wangele wa
Oh my girla my girla my
Abubakar Tafawa Balewa
My girl gat no problema

(Ohhh ooo)

All of a sudden
She say me and her go be
Tuface Annie Macaulay
Ok Nwa baby

(Ouhhhhhoo)

All of a sudden
She say me and her go be
Tuface Annie Macaulay
Ok Nwa Baby

Say anything I do is for my woman
(Aaaahhh)
Anything at all wey you talk I go do am
(Ooooooo)
Me I no dey see another girl for my visuals
(Eeehhhhh)
Loving you, loving you na him my ritual
(Aaaahhhh)

Help me call Claro
Call Odo
Call Anita my baby
I give her one from the front, one from the back
On and on we dey go

Help me call Claro
Call Odo
Call Anita my baby
I give her one from the front, two from the back
On and on we dey go",yes,Ghana,1.0
3a1tBryiczPAZpgoZN9Rzg,Asake,Ototo,2022-09-07,66,0CUJV0Hh512Ns7U2yGflqt,0lzPMIAYhhUSD2BPT0VQWI,Mr. Money With The Vibe,False,False,8682,"""Ototo""

Iya won, iya won, iya won
Ati baba won, iya won, won, won, won
Ololademi Asake
Mr Money dey here so

Man I cover my place wey bad
Pray to jah that we never lack
And you know man I'm going hard
Highly cele-celestial
O ja ah ah, high
Go high, go high, go high
(Oh, oh, oh, yeah, yeah)
Go high, go high, go high, go high, yeah

Ototo, ototo sha la waye sha (waye sha)
Carry your own I no get stamina (stamina)
Jowo ma fejo pami na ah
Ototo, ototo sha la waye sha (waye sha)
Carry your own I no get stamina (stamina)
Jowo ma fejo pami na ah

No go relent
(Omo ologo, omo ologo, omo ologo, omo ologo)
No go relent
(Ogo, ogo, ogo, omo ologo)
No go relent
(No go, no go)
Mehn I wish you all the best

Ani olowo laye mo (laye mo)
Mr general shey jeje (shey jẹjẹ)
Eni to lowo lomo (lomo)
If you no get you go see pepper (pepper)
Me I dey lowkey 'Cause I get OT (aje)
Kolowa jo fere soromi
I go get money, e too sure for me (aje)
Koluwa jo fere soromi

Ototo, ototo sha la waye sha (waye sha)
Carry your own I no get stamina (stamina)
Jowo ma fejo pami na ah
Ototo, ototo sha la waye sha (waye sha)
Carry your own I no get stamina (stamina)
Jowo ma fejo pami na ah

No go relent
(Omo ologo, omo ologo, omo ologo, omo ologo)
No go relent
(Ogo, ogo, ogo, omo ologo)
No go relent
(No go, omo ologo no go)
Mehn I wish you all the best

Ototo sha la waye sha
Carry your own I no get stamina
Ma fejo pami na ah
Ototo, ototo sha la waye sha (waye sha)
Carry your own I no get stamina (stamina)
Jowo ma fejo pami na ah
",no,,0.0
3tVQdUvClmAT7URs9V3rsp,Wizkid,Wow (feat. Skepta & Naira Marley),2022-11-11,62,0Z5HVNSXGXHf7MDb0zJHVW,73rKiFhHZatrwJL0B1F6hY,"More Love, Less Ego",False,False,1937,"""Wow""
(feat. Skepta & Naira Marley)

[Naira Marley:]
Melo, melo mo fę so
Oru mumi, mo se boso
When I saw you inna bumbum short
Loję kin fę try my luck
Try my luck, make I dey chop your work
If we knack, you won't want to stop
Come on top, should I come on top?
When I gave her her top, she didn't wanna go

[Wizkid:]
I know
Your body bump pass Claro
Girl, no dey play my loving like so
Girl, I wan go where you wan go
And I go tell you things wey you wan know
I hope you know say the bumbum nice and I wan hold you tight
You gat the sweetest vibe (Brr, brr)

[Skepta:]
Yeah
Starboy ting, bet you never seen a man like me, bet you never seen a gang like this
Fashion week at arise, GQ top five and I never came with a stylist
Better hold your girlfriend tight, 'cause the menz inside
Matter dey ground, It's a crisis
She text me and ask me if everything fine, I said ""Yes mama, I'm the finest"" (Yes, mama)
She makes me cool and relaxed
That's not cap, baby, that's just facts
Front so juicy, the back so fat
Even if I leave, I gotta try, I must come back (Must)
She got her mind right and she got her money right
It's only right that I introduce her to the cartel
And I told her ""After you, it's you, ain't no replacement for the Stargirl""

[Naira Marley:]
Melo, melo mo fę so
Oru mumi, mo se boso
When I saw you inna bumbum short
Loję kin fę try my luck
Try my luck, make I dey chop your work
If we knack, you won't want to stop
Come on top, should I come on top?
When I gave her her top, she didn't wanna go

[Wizkid:]
Call me daddy oh
Whine am for me oh
Love a bad boy like me oh
Diamonds on me oh
With omo to she'di oh
Calling her fatty oh
Looking for me oh
Dem looking for me oh
They with the money oh
Bad man no like stress
Baby steady bend down pause
Steady giving you all the feelings wey you ask, yeah
[?] me and you pronto, kroto
And anything wey you want I swear e no phase me (Yeah-yeah, yeah-yeah)
Oh yeah, make you choose what you want
Money no phase me
The way you whine omoge I swear, gat me lazy (I swear down)
Make me feel I'm crazy

[Naira Marley:]
Melo, melo mo fę so
Oru mumi, mo se boso
When I saw you inna bumbum short
Loję kin fę try my luck
Try my luck, make I dey chop your work
If we knack, you won't want to stop
Come on top, should I come on top?
When I gave her her top, she didn't wanna go

Back, your back ah
This back make me turn Badmos
She say she got a man but the punna man knows I'm the man, ah
Ass fat, she bad
Tan'ba somi, mo maja
I'm gon' give her back to back
That pussy feels new all the time

Yeah-yeah-yeah
",no,,0.0
3ZpEKRjHaHANcpk10u6Ntq,Ayra Starr,Rush,2022-10-21,78,1xs8bOvm3IzEYmcLJVOc34,16ppCNm1KGCgUS0g3iKqh8,19 & Dangerous (Deluxe),False,False,2040000,"""Rush""

Vibez
Pa pa ri, pi pa pa ri pa
Pa pa ri, pi pa pa ri pa
Pa pa ri, pa

Sabi girls no dey too like talk
Animals dey in human form
Padi man, nobody like work
But you must hustle if you wan chop
E no finish dem wan fight us
If them dey run dem no fit catch up
I no dey form say I too righteous
No come dey form say you too like us

Me no get time for the hate and the bad energy
Got my mind on my money
Make you dance like Poco Lee
Steady green like broccoli
Steady on my grind no wan hear what they wan telly me
Kudi na my fantasy
Dem wan dey check if my tap e no rush

But e dey rush
E dey rush well well
E be much
Na God dey make my tap, e dey rush
The kind money we touch
But e dey rush
E dey rush well well
E be much
No be hype, everybody dey crush
There's no dulling with us (There's no dulling with us)

Pa pa ri, pi pa pa ri pa
Pa pa ri, pi pa pa ri pa
Pa pa ri, pa ri pa pa ri

Jofunmi Japata, I dey go ghana
You never touch, you dey form papas
Which kind money we never see before
Kosi elomi, gat me feeling I'm the one
Aje, aje, aje, can never take my cake away, aje
You can't count my grace
I just dey my lane, my lane

Me no getty time for the hate and the bad energy
Gat my mind on my money
Make you dance like poco lee
Steady green like broccoli
Steady on my grind no wan hear what they want telly me
Kudi na my fantasy
Dem won dey check if my tap e no rush

But e dey rush
E dey rush well well, e be much
Na God dey make my tap, e dey rush
The kind money we touch
Edey rush
E dey rush well well, e be much
No be hype everybody dey crush
There's no dulling with us (There's no dulling with us)

'Cause e dey rush
E dey rush well well
E be much
Na God dey make my tap, e dey rush
The kind money we touch
E dey rush
E dey rush well well, e be much
No be hype everybody dey crush
There's no dulling with us (There's no dulling)
",yes,Ghana,1.0
3zaDigUwjHvjOkSn0NDf9x,Bnxn,Traboski,2022-11-24,59,2woGTVY8Vx46aYuXfMmwwE,7A0qUYFzVQZGI6IcFebIiN,Traboski,False,False,3274,"""Traboski""

Giddem, giddem, giddem
Ki won ye ma rope
Emi lo n shey
Le, le, le, le, le, le
Wi-Wi-Wi-Willis giddem

E jomi shan cruise, funmi who are you?
Mo de mu times two
Kan ma lo rope
Anything I say, 'cause I dey on cruise
Now do as you're told 'cause me I don dey and me I feel good
If you give me one shot or two, I doubt if I go fit move

Mo ti traboski, already
Padi mi, shaa nu mi
Hmm, hmm, hmm
Mo ti traboski, already
Padi mi, shaa nu mi
Hmm, hmm, hmm, hmm
Mo ti traboski, already
Padi mi, shaa nu mi
Ahn, ahn, ahn, ahn, ahn, ahn
Ko de wa steady
Padi mi, sho fę pa mi ni
Traboski

One time for the babes I put on
They put me on flex, hmm, hmm
And more so I dey flex
If na you, I really like text
I tell you something
You do like say you no wan learn
I no dey really like vex
No yawa, we just wan sex
If party don go (Giddem)
Bash the moto
We go fix am tomorrow
Nkan ti mo n ro
Don't let no one know
I just wan leave here with you
Where we con go
It's somewhere real nice
Somewhere nobody know
As e dey go, me I don go
And I'm just messing with you
'Cause

Mo ti traboski, already
Padi mi, shaa nu mi (Shaa nu mi)
Hmm, hmm, hmm
Mo ti traboski, already
Padi mi, shaa nu mi
Hmm, hmm, hmm, hmm
Mo ti traboski, already
Padi mi, shaa nu mi
Ahn, ahn, ahn, ahn, ahn, ahn
Ko de wa steady
Padi mi, sho fę pa mi ni
Traboski

Mo ti traboski, already
Padi mi, shaa nu mi
Hmm, hmm, hmm
Mo ti traboski, already
Padi mi, shaa nu mi
Wi-wi-wi-willis giddem",no,,0.0
3WTrdbZU99dgTtt3ZkyamT,Oxlade,KU LO SA - A COLORS SHOW,2022-06-10,78,2WigMwGJysIh9fRnSJvpjn,36bNKiiUjxUCaAO7QtUVfi,KU LO SA - A COLORS SHOW,False,False,590100,"""KU LO SA""

Yeah, yeah, yeah, yeah, yeah, oh oh, ku lo...

So many reasons wey I wan dey for you my love (love)
Na you I want to retire with my love oh
See all the li ku ku things you do dey make me nono (nono, oh no!)
This distance is taking a hold of me for sure
Baby come

Ku lo sa
Omo I want make we dey... (ku lo sa)
Ah!
Girl I want make you... (ku lo sa)
Go lo lo
I for like make you... (pull over)
Oh, no
Ku lo sa oh
Omo I want make we dey... (ku lo sa)
Go lo lo
Girl I want make you... (ku lo sa)
Oh, no, no
I for like make you... (pull over)
Pull over, come on, pull over
Ku lo sa oh

Shebi na this kind of things wey dey make man see yawa (see yawa)
And me I understand say your dad no like me rara (me rara)
See me I want make you know say me dey for you guarra (guarantee oh)
And if na the price be that I for like to see yawa (see yawa)
I never trade you for nothing
(This love making me dey stunting)
This love making me dey [?]
(Without you I no fit do nothing)
Without you, without you
Omoge tell me what is up gaan, up gaan
(I never trade you for nothing)
I never trade you baby
(This love making me dey stunting)
This love making me dey stunting, no no (without you I no fit do nothing)
Omoge tell me what is up gaan

Ku lo sa oh
Omo I want make we dey dey... (ku lo sa)
Omo, girl I want make you... (ku lo sa)
Baby, I for like make you... (pull over)
Oh, baby, oh no, no
Ku lo sa
Omo I want make we dey... (ku lo sa)
Omo I want make we dey... (ku lo sa)
J'eka jo s'ere, make we play... (ku lo sa)
Eh, eh
Yeah, yeah, ku lo sa

Oh no, baby, oh no
You making my mind go loco
You make a younger boy go loco
You make a young boy go loco (ku lo sa)
Baby, oh no (see, I never trade you for nothing)
Baby, oh no (ku lo sa)
You make a young boy go loco (this love making me dey stunting, ku lo sa)
You make a young boy go loco (without you I no fit do nothing no, ku lo sa)
Eh le le, le le (ku lo sa)
See, I never trade you for nothing (ku lo sa)
This love making me dey stunting oh (ku lo sa)
Without you I no fit do nothing no (ku lo sa)
Omoge tell me what is up gaan
Ku lo sa oh",no,,0.0
